# time of execution: 2022-11-14 17:42:53
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:['0.8']
### sample paramters ###
# Sample: ['FGT']
# S=[2.0]
# mu_at=[2.0][mu_B]
# nz=1
# dx=[3.9e-10]	dy=[3.9e-10]	dz=[1.63e-09]	[m]
# atoms per unit cell:[10]
# asf=[0.035]
# Jint=[[0.0, 0.0]][J]
# Hex=0.0[J]
# gep=['4.4e+17'][W/m^3/K]
# factor cv_el=['200.0'][J/m^3/K^2]
# cv_ph_max=['1297763.7042694343'][J/m^3/K]
# Tc=[191][K]
# T_Deb=[460][K]
# kappa=[0][W/m/K]
# D=[0][W/m^2]
### pulse paramters ###
# peak power:7.5e+21[W/m^3]
# sigma=1.5e-14[s]
# delay=2.5e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	T_p(acc) [K]	itinerant mag
9.71	[[0.9733823263165975]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.72	[[0.9733608318786356]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.73	[[0.9733393472967103]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.74	[[0.9733178725650022]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.75	[[0.9732964076777013]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.76	[[0.9732749526289978]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.77	[[0.9732535074130887]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.78	[[0.973232072024175]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.79	[[0.9732106464564615]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.8	[[0.9731892307041589]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.81	[[0.9731678247614797]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.82	[[0.9731464286226441]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.83	[[0.973125042281875]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.84	[[0.9731036657333989]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.85	[[0.9730822989714483]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.86	[[0.9730609419902605]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.87	[[0.973039594784074]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.88	[[0.9730182573471359]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.89	[[0.9729969296736954]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.9	[[0.9729756117580065]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.91	[[0.9729543035943262]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.92	[[0.9729330051769187]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.93	[[0.9729117165000495]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.94	[[0.9728904375579913]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.95	[[0.9728691683450196]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.96	[[0.9728479088554145]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.97	[[0.9728266590834607]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.98	[[0.9728054190234466]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.99	[[0.9727841886696671]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.0	[[0.9727629680164184]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.01	[[0.9727417570580031]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.02	[[0.9727205557887281]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.03	[[0.9726993642029031]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.04	[[0.9726781822948434]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.05	[[0.9726570100588682]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.06	[[0.9726358474893019]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.07	[[0.9726146945804711]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.08	[[0.9725935513267091]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.09	[[0.9725724177223538]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.1	[[0.9725512937617448]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.11	[[0.9725301794392267]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.12	[[0.9725090747491499]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.13	[[0.9724879796858689]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.14	[[0.9724668942437409]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.15	[[0.9724458184171295]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.16	[[0.9724247522004004]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.17	[[0.9724036955879244]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.18	[[0.9723826485740781]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.19	[[0.97236161115324]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.2	[[0.9723405833197949]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.21	[[0.9723195650681293]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.22	[[0.9722985563926376]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.23	[[0.9722775572877168]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.24	[[0.9722565677477663]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.25	[[0.9722355877671911]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.26	[[0.9722146173404015]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.27	[[0.9721936564618108]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.28	[[0.9721727051258364]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.29	[[0.9721517633269021]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.3	[[0.9721308310594335]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.31	[[0.9721099083178605]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.32	[[0.9720889950966178]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.33	[[0.9720680913901458]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.34	[[0.9720471971928862]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.35	[[0.9720263124992873]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.36	[[0.972005437303801]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.37	[[0.9719845716008827]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.38	[[0.9719637153849933]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.39	[[0.971942868650597]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.4	[[0.9719220313921606]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.41	[[0.9719012036041577]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.42	[[0.9718803852810654]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.43	[[0.9718595764173649]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.44	[[0.9718387770075408]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.45	[[0.9718179870460832]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.46	[[0.9717972065274855]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.47	[[0.9717764354462439]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.48	[[0.9717556737968626]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.49	[[0.9717349215738458]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.5	[[0.9717141787717046]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.51	[[0.9716934453849521]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.52	[[0.9716727214081085]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.53	[[0.9716520068356951]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.54	[[0.9716313016622385]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.55	[[0.9716106058822708]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.56	[[0.9715899194903261]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.57	[[0.9715692424809439]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.58	[[0.9715485748486665]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.59	[[0.9715279165880422]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.6	[[0.971507267693622]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.61	[[0.9714866281599616]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.62	[[0.9714659979816209]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.63	[[0.9714453771531639]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.64	[[0.9714247656691573]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.65	[[0.9714041635241739]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.66	[[0.9713835707127897]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.67	[[0.9713629872295845]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.68	[[0.9713424130691429]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.69	[[0.9713218482260527]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.7	[[0.9713012926949067]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.71	[[0.9712807464703012]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.72	[[0.9712602095468365]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.73	[[0.9712396819191171]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.74	[[0.9712191635817514]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.75	[[0.9711986545293525]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.76	[[0.971178154756538]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.77	[[0.9711576642579264]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.78	[[0.9711371830281439]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.79	[[0.971116711061819]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.8	[[0.9710962483535861]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.81	[[0.97107579489808]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.82	[[0.9710553506899419]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.83	[[0.9710349157238172]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.84	[[0.9710144899943551]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.85	[[0.9709940734962084]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.86	[[0.9709736662240345]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.87	[[0.9709532681724925]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.88	[[0.970932879336249]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.89	[[0.9709124997099738]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.9	[[0.970892129288337]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.91	[[0.9708717680660186]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.92	[[0.9708514160376974]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.93	[[0.9708310731980603]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.94	[[0.9708107395417954]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.95	[[0.9707904150635953]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.96	[[0.9707700997581571]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.97	[[0.9707497936201824]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.98	[[0.9707294966443744]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.99	[[0.9707092088254434]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.0	[[0.970688930158101]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.01	[[0.9706686606370645]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.02	[[0.9706484002570549]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.03	[[0.9706281490127963]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.04	[[0.9706079068990171]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.05	[[0.9705876739104495]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.06	[[0.9705674500418308]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.07	[[0.9705472352879012]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.08	[[0.9705270296434048]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.09	[[0.9705068331030898]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.1	[[0.9704866456617081]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.11	[[0.970466467314016]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.12	[[0.9704462980547737]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.13	[[0.9704261378787452]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.14	[[0.970405986780697]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.15	[[0.9703858447554018]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.16	[[0.9703657117976354]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.17	[[0.9703455879021758]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.18	[[0.9703254730638083]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.19	[[0.9703053672773191]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.2	[[0.9702852705374991]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.21	[[0.9702651828391446]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.22	[[0.9702451041770543]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.23	[[0.9702250345460302]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.24	[[0.9702049739408788]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.25	[[0.9701849223564114]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.26	[[0.9701648797874416]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.27	[[0.9701448462287878]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.28	[[0.9701248216752721]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.29	[[0.97010480612172]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.3	[[0.9700847995629617]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.31	[[0.9700648019938307]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.32	[[0.970044813409165]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.33	[[0.9700248338038053]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.34	[[0.9700048631725975]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.35	[[0.9699849015103905]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.36	[[0.969964948812036]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.37	[[0.9699450050723909]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.38	[[0.969925070286317]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.39	[[0.9699051444486777]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.4	[[0.9698852275543405]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.41	[[0.9698653195981785]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.42	[[0.9698454205750654]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.43	[[0.9698255304798828]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.44	[[0.9698056493075131]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.45	[[0.9697857770528431]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.46	[[0.9697659137107634]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.47	[[0.9697460592761701]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.48	[[0.9697262137439603]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.49	[[0.9697063771090366]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.5	[[0.9696865493663059]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.51	[[0.969666730510677]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.52	[[0.9696469205370629]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.53	[[0.9696271194403823]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.54	[[0.9696073272155556]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.55	[[0.9695875438575077]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.56	[[0.969567769361167]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.57	[[0.9695480037214652]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.58	[[0.969528246933339]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.59	[[0.9695084989917289]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.6	[[0.9694887598915775]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.61	[[0.9694690296278331]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.62	[[0.9694493081954455]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.63	[[0.9694295955893698]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.64	[[0.9694098918045652]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.65	[[0.9693901968359935]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.66	[[0.9693705106786212]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.67	[[0.9693508333274176]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.68	[[0.9693311647773544]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.69	[[0.9693115050234112]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.7	[[0.9692918540605681]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.71	[[0.9692722118838087]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.72	[[0.9692525784881223]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.73	[[0.9692329538685002]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.74	[[0.969213338019938]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.75	[[0.9691937309374349]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.76	[[0.9691741326159937]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.77	[[0.9691545430506215]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.78	[[0.969134962236329]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.79	[[0.9691153901681301]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.8	[[0.9690958268410417]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.81	[[0.969076272250086]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.82	[[0.9690567263902873]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.83	[[0.9690371892566744]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.84	[[0.9690176608442798]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.85	[[0.9689981411481392]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.86	[[0.9689786301632924]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.87	[[0.968959127884782]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.88	[[0.9689396343076556]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.89	[[0.9689201494269652]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.9	[[0.9689006732377634]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.91	[[0.9688812057351092]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.92	[[0.9688617469140619]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.93	[[0.9688422967696884]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.94	[[0.9688228552970578]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.95	[[0.9688034224912412]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.96	[[0.9687839983473151]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.97	[[0.9687645828603598]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.98	[[0.9687451760254573]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
11.99	[[0.9687257778376944]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.0	[[0.9687063882921625]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.01	[[0.9686870073839559]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.02	[[0.9686676351081702]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.03	[[0.9686482714599084]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.04	[[0.9686289164342744]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.05	[[0.9686095700263769]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.06	[[0.9685902322313276]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.07	[[0.9685709030442424]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.08	[[0.9685515824602401]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.09	[[0.9685322704744439]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.1	[[0.968512967081981]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.11	[[0.9684936722779792]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.12	[[0.9684743860575736]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.13	[[0.9684551084159002]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.14	[[0.9684358393480998]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.15	[[0.9684165788493173]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.16	[[0.9683973269146978]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.17	[[0.9683780835393944]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.18	[[0.9683588487185627]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.19	[[0.9683396224473598]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.2	[[0.9683204047209483]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.21	[[0.9683011955344917]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.22	[[0.9682819948831608]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.23	[[0.9682628027621278]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.24	[[0.9682436191665673]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.25	[[0.96822444409166]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.26	[[0.9682052775325888]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.27	[[0.9681861194845398]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.28	[[0.9681669699427033]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.29	[[0.968147828902273]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.3	[[0.968128696358446]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.31	[[0.9681095723064229]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.32	[[0.9680904567414067]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.33	[[0.9680713496586065]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.34	[[0.9680522510532324]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.35	[[0.9680331609204993]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.36	[[0.9680140792556235]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.37	[[0.9679950060538289]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.38	[[0.9679759413103385]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.39	[[0.9679568850203824]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.4	[[0.967937837179192]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.41	[[0.967918797782003]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.42	[[0.9678997668240538]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.43	[[0.9678807443005866]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.44	[[0.9678617302068476]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.45	[[0.9678427245380856]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.46	[[0.9678237272895537]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.47	[[0.967804738456508]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.48	[[0.9677857580342069]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.49	[[0.9677667860179159]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.5	[[0.9677478224029004]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.51	[[0.9677288671844292]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.52	[[0.9677099203577771]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.53	[[0.9676909819182196]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.54	[[0.9676720518610386]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.55	[[0.9676531301815168]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.56	[[0.9676342168749411]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.57	[[0.967615311936603]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
12.58	[[0.9675964153617949]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
